filepath,class_id,class_name,split
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/0f20108bbc.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/11b3ecd32e.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/14cf4c84d2.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/1a3e618e85.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/1a4dd97b39.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/1b3bf2fe71.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/1c25612fab.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/1e26962db0.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/20c6d77da2.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/27aca8ec72.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/2b0c2de202.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/2bc16b8580.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/2bcaa3332c.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/2cf3335f7b.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/2d2560bcd6.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/2f3cca7be9.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/30b7477109.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/33d5fd86c1.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/3a82a4a1c1.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/3b34b56887.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/3dfcf7acf5.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/4aafda477e.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/4e4971951a.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/4ef6f1ac68.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/50fbf24f09.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/53b6025e5a.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/55ce6d2ee7.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/5c814fe9d6.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/5ce24ef9e7.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/5ceedd4c76.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/5d8c076a4c.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/6aa58cd6ea.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/qubani_ka_meetha/6b05776a02.jpg,67,qubani_ka_meetha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/024cba4450.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/06b493f201.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/0a3c6c1160.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/0af06b0a53.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/0d17b0ce13.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/10fd133bf2.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/13b4028c8d.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/1ccb82a079.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/1e03392c86.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/1eec1abf9a.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/23ea1c0725.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/24c144bdc3.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/2b691baec7.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/2bdab21920.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/2d4523f8f4.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/2f6fb4e307.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/36e7487761.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/37d7c2ca71.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/39d990448b.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/39eeccd6ba.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/3b39d9ea2b.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/3da1568dfa.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/3ff967da9a.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/4c8d5701cc.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/4d3f25fd6c.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/4df02154e3.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/4f1437aaa9.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/4f3f7709ca.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/5c7f0eda5e.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/5d1b162000.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/5d28b2c144.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/5dd3dbb52b.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/5efb9e19c6.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/6b708f3d1f.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rabri/6bcd864798.jpg,68,rabri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/09c5ed650c.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/0c9f98423c.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/0ca31f2d59.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/0da57d1b03.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/0fd5a0b47b.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/17d468fd13.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/1ae35eed7d.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/1c978447e4.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/1dc6d2f3d4.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/1e648dca05.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/1e971a3d26.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/1f0f53e1be.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/22e28ce6fa.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/24cce797ac.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/28d77433ea.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/2ef38d1321.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/31eebe9d6c.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/32cad18752.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/33abef3bdb.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/3a63978369.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/3d235ed527.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/4a07784ede.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/4ca3204ecd.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/4d60eaf538.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/4dbb11a7d9.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/4dd93d5262.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/4f958dc10a.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/4ff0c67745.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/5a4ad9a67f.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/5a5678fa82.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/5aa3ce566b.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/5c4a642016.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/5cb0f8e06a.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/6ac0dd1773.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ras_malai/6b3f1d4e81.jpg,69,ras_malai,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/014ce94539.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/03c77ada4d.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/063a16b50b.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/08cca5782a.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/11a818e3f6.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/12dace47fc.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/15e2514789.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/15f52d7785.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/1b02eccfbe.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/1dbc60a00c.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/1e3f3359d5.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/2ce50a96d1.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/2fff4054b6.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3a1266de50.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3a4924c5f0.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3ac546bb60.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3b11e111b7.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3c22b84dd9.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3d24434b7a.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3d4802b49c.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3e474c7fa0.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/3fa1c081db.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/4efcadced4.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/55aa0e6d96.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/55f603e47f.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/5a200c3472.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/5cd440e52d.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/5f675d88e0.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/67a0b5d362.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/69dd42b748.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/6aa91b4eea.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/6ac863dbb4.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/6d71ed5332.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/6d92c18226.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/rasgulla/6e370baada.jpg,70,rasgulla,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/00a3969131.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/07cab2b323.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/07e2d36ebc.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/0a06dfa719.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/0a1d8d6124.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/0aa9a3a768.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/0de59f4cbc.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/0f0b55a701.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/0f3175ce66.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/13b2c35930.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/15ce2c0fc0.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/16e9358433.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/1b6c65fc85.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/1cb51aaf1e.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/1d4b423cc4.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/1dc0a68931.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/1fa07f3678.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/24f8abeb1b.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/26e79a21ba.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/2c59e6c870.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/3afe15b371.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/3eb70b5763.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/3f8e1f3292.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/3ff5e2f42f.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/4b4a8b808b.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/4c3e2f8b81.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/4c5181dbcb.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/4c99a589fe.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/4cf11fa775.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/4ebd9a49d3.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/5a25c8cffe.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/5a4e6f3785.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/5bef35ceb7.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/5c1dc0509a.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/sandesh/5c6da8a79d.jpg,71,sandesh,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/shankarpali/04bb331fde.jpg,72,shankarpali,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/shankarpali/05c3301430.jpg,72,shankarpali,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/shankarpali/0b00623456.jpg,72,shankarpali,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/shankarpali/0bdde55b39.jpg,72,shankarpali,train
